GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
-1.7000000000000002,244.2,1.7000000000000002,0.0,1.7000000000000002,0.97,2019-09-08 15:55:15
-1.7000000000000002,244.2,-1.0,0.0,1.7000000000000002,0.98,2019-09-08 15:56:16
-1.8,244.7,-1.3,0.0,1.7000000000000002,0.98,2019-09-08 15:57:16
-1.7000000000000002,243.8,1.5,0.0,1.7000000000000002,0.98,2019-09-08 15:58:16
-1.7000000000000002,243.9,-1.0,0.0,1.7000000000000002,0.98,2019-09-08 15:59:16
-1.7000000000000002,243.9,1.0,0.0,1.7000000000000002,0.98,2019-09-08 16:00:16
-1.7000000000000002,243.1,1.3,0.0,1.7000000000000002,0.97,2019-09-08 16:01:16
-1.6,244.0,1.6,0.0,1.6,0.97,2019-09-08 16:02:16
-1.5,243.6,1.1,0.0,1.4,0.97,2019-09-08 16:03:15
-1.4,244.8,1.5,0.0,1.3,0.97,2019-09-08 16:04:16
-1.4,244.6,1.6,0.0,1.3,0.97,2019-09-08 16:05:16
-1.4,244.4,1.1,0.0,1.3,0.96,2019-09-08 16:06:16
-1.3,245.0,-1.0,0.0,1.3,0.96,2019-09-08 16:07:16
-1.3,245.7,1.0,0.0,1.2,0.96,2019-09-08 16:08:16
-0.7000000000000001,243.9,2.7,0.30000000000000004,0.7000000000000001,-0.91,2019-09-08 16:09:16
-0.7000000000000001,245.4,-2.5,0.0,0.7000000000000001,-0.92,2019-09-08 16:10:17
-0.7000000000000001,245.1,-1.1,0.0,0.6000000000000001,-0.91,2019-09-08 16:11:16
-0.7000000000000001,244.7,-1.0,0.0,0.6000000000000001,-0.9,2019-09-08 16:12:15
-0.7000000000000001,244.4,0.6000000000000001,0.0,0.6000000000000001,-0.9,2019-09-08 16:13:16
-0.6000000000000001,242.6,2.1,0.0,0.6000000000000001,-0.88,2019-09-08 16:14:16
-0.6000000000000001,242.6,2.0,0.0,0.6000000000000001,-0.88,2019-09-08 16:15:16
-0.6000000000000001,242.8,-1.1,0.0,0.5,-0.86,2019-09-08 16:16:15
-0.5,244.5,-2.1,0.0,0.5,-0.84,2019-09-08 16:17:16
-0.5,243.7,1.2,0.0,0.5,-0.85,2019-09-08 16:18:16
-0.5,243.4,0.8,0.0,0.4,-0.8200000000000001,2019-09-08 16:19:16
-0.5,244.7,-1.2,0.0,0.5,-0.76,2019-09-08 16:20:16
-0.4,245.1,-1.1,0.0,0.4,-0.75,2019-09-08 16:21:16
-0.4,244.2,1.3,0.0,0.4,-0.72,2019-09-08 16:22:16
-0.4,244.3,-1.1,0.0,0.4,0.71,2019-09-08 16:23:16
-0.4,244.3,1.0,0.0,0.4,-0.64,2019-09-08 16:24:16
-0.30000000000000004,243.7,1.6,0.0,0.30000000000000004,-0.6000000000000001,2019-09-08 16:25:16
-0.30000000000000004,243.9,-1.0,0.0,0.30000000000000004,-0.53,2019-09-08 16:26:16
-0.30000000000000004,243.9,-1.0,0.0,0.30000000000000004,-0.46,2019-09-08 16:27:15
0.30000000000000004,243.3,1.1,0.0,0.30000000000000004,-0.17,2019-09-08 16:28:16
0.2,242.6,2.0,0.0,0.30000000000000004,0.09,2019-09-08 16:29:15
0.30000000000000004,242.3,1.3,0.0,0.30000000000000004,-0.44,2019-09-08 16:30:16
-0.7000000000000001,242.7,-1.6,0.0,0.6000000000000001,0.21,2019-09-08 16:31:16
0.7000000000000001,243.1,-1.0,0.0,0.7000000000000001,0.07,2019-09-08 16:32:16
0.7000000000000001,243.7,0.5,0.0,0.7000000000000001,0.05,2019-09-08 16:33:15
0.7000000000000001,244.3,-1.5,0.0,0.7000000000000001,0.02,2019-09-08 16:34:16
0.7000000000000001,243.5,1.3,0.0,0.8,0.0,2019-09-08 16:35:16
0.7000000000000001,242.9,1.7000000000000002,0.0,0.8,0.0,2019-09-08 16:36:16
0.8,243.9,-1.2,0.0,0.8,-0.04,2019-09-08 16:37:16
0.8,243.8,-1.0,0.0,0.8,0.07,2019-09-08 16:38:16
0.8,243.4,0.6000000000000001,0.0,0.9,0.06,2019-09-08 16:39:16
0.8,243.1,1.3,0.0,0.8,0.04,2019-09-08 16:40:15
0.8,245.1,-2.1,0.0,0.9,0.0,2019-09-08 16:41:16
0.8,244.3,0.8,0.0,0.8,0.04,2019-09-08 16:42:16
0.8,243.8,1.1,0.0,0.8,-0.01,2019-09-08 16:43:16
0.8,244.0,1.0,0.0,0.9,-0.18,2019-09-08 16:44:16
0.8,244.1,-1.4,0.0,0.8,-0.34,2019-09-08 16:45:16
0.8,243.6,1.5,0.0,0.8,-0.4,2019-09-08 16:46:16
0.8,242.6,1.6,0.0,0.8,-0.4,2019-09-08 16:47:16
0.8,243.0,1.1,0.0,0.8,-0.41000000000000003,2019-09-08 16:48:16
1.0,243.5,1.1,0.2,1.0,-0.92,2019-09-08 16:50:15
0.9,244.7,1.2,0.0,0.9,-0.91,2019-09-08 16:51:15
0.9,245.7,0.8,0.0,0.9,-0.9,2019-09-08 16:52:16
0.9,244.8,1.6,0.0,0.9,-0.91,2019-09-08 16:53:16
0.9,243.8,1.1,0.0,0.9,-0.91,2019-09-08 16:54:16
0.9,244.6,-1.0,0.0,0.9,-0.91,2019-09-08 16:55:16
0.9,244.4,-1.1,0.0,0.9,-0.91,2019-09-08 16:56:16
0.9,243.9,1.2,0.0,0.9,-0.91,2019-09-08 16:57:16
0.9,244.4,1.0,0.0,0.9,-0.91,2019-09-08 16:58:16
0.9,244.4,0.7000000000000001,0.0,0.9,-0.91,2019-09-08 16:59:15
0.9,244.4,0.7000000000000001,0.0,0.9,-0.91,2019-09-08 17:00:16
0.9,244.6,1.0,0.0,0.9,-0.92,2019-09-08 17:01:16
0.9,245.4,1.1,0.0,1.0,-0.91,2019-09-08 17:02:16
0.9,245.5,1.1,0.0,0.9,-0.91,2019-09-08 17:03:16
0.9,244.4,1.5,0.0,0.9,-0.92,2019-09-08 17:04:16
0.9,244.0,1.1,0.0,1.0,-0.92,2019-09-08 17:05:16
0.9,244.5,1.9,0.0,1.0,-0.92,2019-09-08 17:06:16
0.9,244.7,-1.2,0.0,1.0,-0.93,2019-09-08 17:07:15
0.9,245.7,-1.5,0.0,1.0,-0.93,2019-09-08 17:08:16
0.9,245.8,0.6000000000000001,0.0,1.0,-0.93,2019-09-08 17:09:16
0.9,244.1,2.6,0.0,0.9,-0.93,2019-09-08 17:10:16
0.9,244.2,-1.1,0.0,0.9,-0.9400000000000001,2019-09-08 17:11:16
0.9,244.1,-1.3,0.0,0.9,-0.93,2019-09-08 17:12:16
0.9,244.1,1.6,0.0,0.9,-0.93,2019-09-08 17:13:16
0.9,245.7,-2.1,0.0,0.9,-0.9400000000000001,2019-09-08 17:14:16
0.9,246.0,-1.0,0.0,0.9,-0.93,2019-09-08 17:15:16
0.8,243.1,3.3,0.0,0.7000000000000001,-0.54,2019-09-08 17:16:16
0.8,243.4,-1.0,0.0,0.8,-0.54,2019-09-08 17:17:16
0.8,243.5,-1.3,0.0,0.7000000000000001,-0.54,2019-09-08 17:18:16
0.8,244.0,-1.0,0.0,0.7000000000000001,-0.55,2019-09-08 17:19:16
0.8,243.8,1.1,0.0,0.8,-0.55,2019-09-08 17:20:15
0.8,245.2,-1.6,0.0,0.8,-0.56,2019-09-08 17:21:16
0.8,243.8,2.0,0.0,0.7000000000000001,-0.56,2019-09-08 17:22:16
0.8,244.2,0.8,0.0,0.7000000000000001,-0.5700000000000001,2019-09-08 17:23:15
0.8,245.1,-1.6,0.0,0.7000000000000001,-0.5700000000000001,2019-09-08 17:24:15
0.8,245.7,0.7000000000000001,0.0,0.8,-0.58,2019-09-08 17:25:16
0.8,244.7,1.7000000000000002,0.0,0.9,-0.58,2019-09-08 17:26:16
0.5,245.0,-1.1,0.0,0.7000000000000001,-0.79,2019-09-08 17:27:16
0.5,245.8,-2.0,0.0,0.7000000000000001,-0.8,2019-09-08 17:28:16
0.5,245.0,1.6,0.0,0.6000000000000001,-0.79,2019-09-08 17:29:16
0.5,244.3,1.3,0.0,0.6000000000000001,-0.8,2019-09-08 17:30:16
0.5,244.9,1.3,0.0,0.7000000000000001,-0.8,2019-09-08 17:31:15
0.5,244.6,1.0,0.0,0.7000000000000001,-0.8,2019-09-08 17:32:16
0.5,244.9,1.1,0.0,0.7000000000000001,-0.79,2019-09-08 17:33:16
0.5,245.5,1.1,0.0,0.7000000000000001,-0.79,2019-09-08 17:34:15
0.6000000000000001,246.1,1.0,0.0,0.7000000000000001,-0.81,2019-09-08 17:35:15
1.0,245.9,2.1,0.1,1.1,0.98,2019-09-08 17:36:16
1.0,246.4,1.5,0.0,1.2,0.98,2019-09-08 17:37:15
1.0,244.4,3.0,0.0,1.1,0.99,2019-09-08 17:38:16
1.0,245.0,-2.0,0.0,1.1,0.99,2019-09-08 17:39:16
1.0,243.9,2.5,0.0,1.0,0.98,2019-09-08 17:40:16
1.0,245.8,-2.8,0.0,1.1,0.98,2019-09-08 17:41:16
1.0,244.6,1.0,0.0,1.1,0.99,2019-09-08 17:42:16
1.0,244.1,2.0,0.0,1.1,0.98,2019-09-08 17:43:17
1.0,244.3,1.3,0.0,1.0,0.99,2019-09-08 17:44:16
1.0,244.1,1.1,0.0,1.1,0.98,2019-09-08 17:45:15
1.0,244.2,1.4,0.0,1.1,0.99,2019-09-08 17:46:16
1.0,242.7,2.2,0.0,1.0,0.99,2019-09-08 17:47:16
1.0,242.8,-1.3,0.0,1.1,0.99,2019-09-08 17:48:16
1.0,242.8,1.1,0.0,1.0,0.99,2019-09-08 17:49:16
1.0,243.9,-1.9,0.0,1.0,0.98,2019-09-08 17:50:16
1.0,245.0,1.0,0.0,1.0,0.98,2019-09-08 17:51:16
1.0,243.7,1.8,0.0,1.0,0.99,2019-09-08 17:52:17
1.0,243.0,1.1,0.0,1.0,0.99,2019-09-08 17:53:16
0.9,243.0,1.9,0.0,1.0,0.99,2019-09-08 17:54:16
1.0,243.9,-2.1,0.0,1.0,0.99,2019-09-08 17:55:15
10.2,243.4,-1.6,0.5,10.1,0.99,2019-09-08 17:56:15
10.1,242.0,1.1,0.0,10.0,0.99,2019-09-08 17:57:15
10.1,240.7,1.7000000000000002,0.0,10.0,0.99,2019-09-08 17:58:16
1.1,244.1,-3.6,0.2,1.2,-0.98,2019-09-08 17:59:15
0.7000000000000001,243.6,1.5,0.0,0.8,-0.77,2019-09-08 18:00:16
0.7000000000000001,244.6,1.5,0.0,0.7000000000000001,-0.72,2019-09-08 18:01:16
1.1,244.7,1.4,0.0,1.2,-0.86,2019-09-08 18:02:16
1.0,244.6,1.3,0.0,1.1,-0.85,2019-09-08 18:03:16
1.0,242.6,2.8,0.0,1.0,-0.84,2019-09-08 18:04:15
1.1,241.1,2.1,0.0,1.0,-0.86,2019-09-08 18:05:16
0.8,242.7,-1.7000000000000002,0.0,0.7000000000000001,-0.77,2019-09-08 18:06:16
1.0,241.8,2.0,0.0,1.1,-0.86,2019-09-08 18:07:16
1.0,243.3,1.8,0.0,1.1,-0.85,2019-09-08 18:08:16
1.1,243.8,1.3,0.0,1.2,-0.87,2019-09-08 18:09:16
1.0,242.7,1.0,0.0,1.1,-0.85,2019-09-08 18:10:16
1.0,242.4,1.2,0.0,1.0,-0.86,2019-09-08 18:11:15
1.1,244.2,-2.0,0.0,1.1,-0.86,2019-09-08 18:12:16
1.1,242.2,2.7,0.0,1.1,-0.86,2019-09-08 18:13:16
1.0,242.8,-2.6,0.0,1.1,-0.85,2019-09-08 18:14:16
1.0,241.6,1.8,0.0,1.0,-0.85,2019-09-08 18:15:16
1.0,242.7,-2.6,0.0,1.0,-0.85,2019-09-08 18:16:16
1.0,244.6,-2.8,0.0,1.1,-0.85,2019-09-08 18:17:17
1.0,243.8,1.6,0.0,1.0,-0.85,2019-09-08 18:18:16
1.0,243.0,1.3,0.0,1.0,-0.85,2019-09-08 18:19:16
1.5,242.6,2.8,0.1,1.5,-0.98,2019-09-08 18:20:16
1.4,242.0,1.5,0.0,1.4,-0.98,2019-09-08 18:21:16
1.4,242.6,-1.6,0.0,1.4,-0.98,2019-09-08 18:22:16
1.4,243.7,-2.6,0.0,1.4,-0.98,2019-09-08 18:23:16
1.4,242.2,1.7000000000000002,0.0,1.3,-0.98,2019-09-08 18:24:16
1.4,242.7,-1.5,0.0,1.4,-0.98,2019-09-08 18:25:16
1.4,241.1,2.0,0.0,1.4,-0.98,2019-09-08 18:26:16
1.4,241.2,0.8,0.0,1.3,-0.98,2019-09-08 18:27:16
1.4,242.2,1.4,0.0,1.3,-0.98,2019-09-08 18:28:16
1.2,242.6,-1.6,0.0,1.1,-0.98,2019-09-08 18:29:16
1.4,242.4,1.1,0.0,1.3,-0.98,2019-09-08 18:30:16
3.0,242.2,-1.0,0.0,2.9,-0.98,2019-09-08 18:31:16
2.9,239.1,3.5,0.0,2.8,-0.98,2019-09-08 18:32:16
2.9,239.7,-1.8,0.0,2.8,-0.98,2019-09-08 18:33:15
2.9,241.4,-2.8,0.0,2.8,-0.98,2019-09-08 18:34:16
2.8,242.2,-1.1,0.0,2.8,-0.98,2019-09-08 18:35:16
2.9,240.8,1.8,0.0,2.9,-0.98,2019-09-08 18:36:16
2.8,242.5,-2.3,0.0,2.7,-0.98,2019-09-08 18:37:16
2.9,240.5,1.9,0.0,2.8,-0.98,2019-09-08 18:38:16
2.9,239.8,1.3,0.0,2.9,-0.98,2019-09-08 18:39:16
2.9,241.9,-2.0,0.0,3.0,-0.98,2019-09-08 18:40:17
2.9,240.6,2.0,0.0,3.0,-0.98,2019-09-08 18:41:16
1.0,241.7,1.0,0.0,1.1,-0.85,2019-09-08 18:42:15
1.1,241.1,2.5,0.0,1.0,-0.86,2019-09-08 18:43:16
1.1,240.8,1.3,0.0,1.2,-0.85,2019-09-08 18:44:17
1.0,242.0,-1.5,0.0,1.1,-0.8300000000000001,2019-09-08 18:45:16
1.1,242.7,-1.0,0.0,1.1,-0.85,2019-09-08 18:46:15
1.1,242.9,1.0,0.0,1.1,-0.86,2019-09-08 18:47:18
0.9,243.0,-2.0,0.0,0.9,-0.81,2019-09-08 18:48:15
1.0,242.3,-1.3,0.0,1.0,-0.84,2019-09-08 18:50:16
1.0,242.3,1.1,0.0,1.0,-0.85,2019-09-08 18:51:16
1.0,240.4,2.5,0.0,1.0,-0.85,2019-09-08 18:52:16
1.0,241.3,1.0,0.0,1.0,-0.85,2019-09-08 18:53:16
1.0,242.0,1.1,0.0,1.0,-0.85,2019-09-08 18:54:17
1.0,243.4,-2.1,0.0,1.1,-0.85,2019-09-08 18:55:16
1.7000000000000002,240.6,3.0,0.9,1.7000000000000002,-0.98,2019-09-08 18:56:16
1.5,240.5,0.8,0.0,1.4,-0.98,2019-09-08 18:57:16
1.4,241.2,1.4,0.0,1.4,-0.98,2019-09-08 18:58:15
1.4,241.5,1.1,0.0,1.4,-0.98,2019-09-08 18:59:16
1.4,243.0,-2.0,0.0,1.5,-0.98,2019-09-08 19:00:16
1.4,243.7,-1.5,0.0,1.5,-0.98,2019-09-08 19:01:16
1.4,242.6,2.3,0.0,1.5,-0.98,2019-09-08 19:02:16
1.4,241.9,1.0,0.0,1.5,-0.98,2019-09-08 19:03:16
1.5,241.9,1.1,0.0,1.5,-0.98,2019-09-08 19:04:15
1.5,241.0,1.0,0.0,1.5,-0.98,2019-09-08 19:05:16
1.4,240.9,2.5,0.0,1.4,-0.98,2019-09-08 19:06:16
1.4,241.5,1.6,0.0,1.4,-0.98,2019-09-08 19:07:17
1.5,242.4,-1.9,0.0,1.5,-0.98,2019-09-08 19:08:16
1.4,242.1,2.6,0.0,1.4,-0.98,2019-09-08 19:09:16
1.4,241.8,1.5,0.0,1.4,-0.98,2019-09-08 19:10:15
10.5,240.6,3.0,0.0,10.3,-0.99,2019-09-08 19:11:16
10.5,241.8,-1.5,0.0,10.4,-0.99,2019-09-08 19:12:16
1.4,241.1,3.1,0.30000000000000004,1.3,-0.98,2019-09-08 19:13:15
10.5,241.4,1.5,0.30000000000000004,10.4,-0.99,2019-09-08 19:14:16
10.4,240.0,2.0,0.0,10.3,-0.99,2019-09-08 19:15:16
10.5,240.7,1.3,0.0,10.3,-0.99,2019-09-08 19:16:16
1.4,244.0,-4.0,0.2,1.4,-0.98,2019-09-08 19:17:16
1.4,245.5,-1.6,0.0,1.4,-0.98,2019-09-08 19:18:15
1.4,245.6,-1.4,0.0,1.5,-0.98,2019-09-08 19:19:16
1.4,243.2,2.9,0.0,1.5,-0.98,2019-09-08 19:20:16
1.4,242.8,2.6,0.0,1.5,-0.98,2019-09-08 19:21:16
1.4,242.7,-1.5,0.0,1.4,-0.98,2019-09-08 19:22:16
1.4,241.0,2.0,0.0,1.4,-0.98,2019-09-08 19:23:16
1.4,241.0,1.3,0.0,1.5,-0.98,2019-09-08 19:24:16
1.4,242.3,-2.0,0.0,1.5,-0.98,2019-09-08 19:25:15
1.4,243.0,-1.1,0.0,1.5,-0.98,2019-09-08 19:26:16
1.4,242.7,-1.3,0.0,1.5,-0.98,2019-09-08 19:27:16
1.4,243.6,-2.5,0.0,1.5,-0.98,2019-09-08 19:28:16
1.4,242.5,2.0,0.0,1.4,-0.98,2019-09-08 19:29:16
1.4,242.4,1.3,0.0,1.4,-0.98,2019-09-08 19:30:16
1.4,241.7,1.7000000000000002,0.0,1.4,-0.98,2019-09-08 19:31:16
1.4,241.9,-2.3,0.0,1.5,-0.98,2019-09-08 19:32:16
1.5,241.3,-1.6,0.0,1.6,-0.98,2019-09-08 19:33:16
1.4,242.5,-2.3,0.0,1.5,-0.98,2019-09-08 19:34:15
10.5,240.7,3.1,0.2,10.4,-0.99,2019-09-08 19:35:15
1.4,242.8,-2.8,0.0,1.5,-0.98,2019-09-08 19:36:16
1.4,242.1,-1.6,0.0,1.5,-0.98,2019-09-08 19:37:16
1.4,243.2,-2.1,0.0,1.4,-0.98,2019-09-08 19:38:16
1.4,242.3,1.8,0.0,1.4,-0.98,2019-09-08 19:39:16
1.5,243.3,1.1,0.0,1.5,-0.98,2019-09-08 19:40:16
1.5,242.0,1.9,0.0,1.5,-0.98,2019-09-08 19:41:16
1.5,242.4,0.7000000000000001,0.0,1.5,-0.98,2019-09-08 19:42:15
1.6,243.4,-1.9,0.0,1.6,-0.98,2019-09-08 19:43:16
1.6,243.4,1.3,0.0,1.6,-0.98,2019-09-08 19:44:16
1.6,244.0,1.9,0.0,1.6,-0.98,2019-09-08 19:45:17
1.6,242.3,2.1,0.0,1.6,-0.98,2019-09-08 19:46:16
1.6,241.8,1.3,0.0,1.6,-0.98,2019-09-08 19:47:16
1.6,243.3,-1.8,0.0,1.7000000000000002,-0.98,2019-09-08 19:48:16
1.6,243.7,1.5,0.0,1.7000000000000002,-0.98,2019-09-08 19:49:16
1.6,244.4,-1.9,0.0,1.7000000000000002,-0.98,2019-09-08 19:50:16
1.6,244.2,-1.1,0.0,1.7000000000000002,-0.98,2019-09-08 19:51:16
1.5,244.1,1.5,0.0,1.6,-0.98,2019-09-08 19:52:15
1.5,243.9,1.5,0.0,1.6,-0.98,2019-09-08 19:53:16
1.3,243.0,1.6,0.0,1.4,-0.98,2019-09-08 19:54:17
1.5,243.9,-2.0,0.0,1.6,-0.98,2019-09-08 19:55:16
1.5,243.2,1.0,0.0,1.6,-0.98,2019-09-08 19:56:17
1.6,243.7,-1.0,0.0,1.6,-0.98,2019-09-08 19:57:16
1.6,243.5,1.1,0.0,1.6,-0.98,2019-09-08 19:58:16
1.6,244.1,1.1,0.0,1.6,-0.98,2019-09-08 19:59:17
1.6,244.1,0.8,0.0,1.6,-0.98,2019-09-08 20:00:16
1.5,244.4,1.1,0.0,1.6,-0.98,2019-09-08 20:01:16
1.6,242.5,2.0,0.0,1.7000000000000002,-0.98,2019-09-08 20:02:16
1.6,243.5,-2.0,0.0,1.6,-0.98,2019-09-08 20:03:15
1.6,242.8,0.30000000000000004,0.0,1.6,-0.98,2019-09-08 20:04:16
1.6,241.9,2.0,0.0,1.6,-0.98,2019-09-08 20:05:17
1.6,243.2,-1.8,0.0,1.6,-0.98,2019-09-08 20:06:16
1.6,242.6,0.8,0.0,1.6,-0.98,2019-09-08 20:07:15
1.6,243.1,1.3,0.0,1.6,-0.98,2019-09-08 20:08:15
1.5,243.4,1.0,0.0,1.6,-0.98,2019-09-08 20:09:15
1.5,242.6,1.8,0.0,1.6,-0.98,2019-09-08 20:10:16
1.6,241.9,1.5,0.0,1.6,-0.98,2019-09-08 20:11:16
1.6,242.3,-1.3,0.0,1.6,-0.98,2019-09-08 20:12:16
1.2,242.4,-1.1,0.0,1.2,-0.89,2019-09-08 20:13:15
1.2,241.5,1.4,0.0,1.2,-0.89,2019-09-08 20:14:15
1.2,244.6,-3.4,0.0,1.3,-0.89,2019-09-08 20:15:15
1.0,243.4,1.1,0.0,1.1,-0.62,2019-09-08 20:16:16
1.0,243.8,-1.1,0.0,1.1,-0.62,2019-09-08 20:17:16
1.0,243.8,1.0,0.0,1.1,-0.62,2019-09-08 20:18:16
1.0,242.9,1.5,0.0,1.0,-0.6000000000000001,2019-09-08 20:19:16
1.0,242.6,1.0,0.0,1.0,-0.62,2019-09-08 20:20:17
1.0,242.6,1.0,0.0,1.0,-0.62,2019-09-08 20:21:16
1.0,242.4,1.1,0.0,1.0,-0.62,2019-09-08 20:22:15
1.0,243.8,-1.8,0.0,1.0,-0.62,2019-09-08 20:23:16
1.0,244.1,1.1,0.0,1.0,-0.62,2019-09-08 20:24:16
1.0,244.2,1.2,0.0,1.0,-0.61,2019-09-08 20:25:17
1.0,243.3,1.3,0.0,1.0,-0.62,2019-09-08 20:26:16
1.0,243.3,1.3,0.0,0.9,-0.62,2019-09-08 20:27:16
1.2,243.9,-1.8,0.0,1.1,-0.89,2019-09-08 20:28:15
1.2,244.2,-1.0,0.0,1.1,-0.89,2019-09-08 20:29:16
1.2,243.9,1.0,0.0,1.1,-0.88,2019-09-08 20:30:15
1.2,245.0,-1.6,0.0,1.1,-0.88,2019-09-08 20:31:15
1.2,245.4,0.6000000000000001,0.0,1.2,-0.89,2019-09-08 20:32:16
1.2,243.6,3.0,0.0,1.1,-0.89,2019-09-08 20:33:15
1.2,243.4,1.3,0.0,1.2,-0.89,2019-09-08 20:34:16
1.7000000000000002,243.6,-1.1,0.1,1.6,-0.98,2019-09-08 20:35:16
1.6,241.6,2.8,0.0,1.5,-0.99,2019-09-08 20:36:16
1.6,241.7,1.1,0.0,1.5,-0.98,2019-09-08 20:37:16
1.6,241.8,1.1,0.0,1.5,-0.98,2019-09-08 20:38:17
1.6,242.3,-1.3,0.0,1.5,-0.98,2019-09-08 20:39:15
1.6,244.0,-3.0,0.0,1.5,-0.98,2019-09-08 20:40:16
1.6,243.4,1.0,0.0,1.5,-0.98,2019-09-08 20:41:16
1.6,244.1,-1.0,0.0,1.5,-0.98,2019-09-08 20:42:16
1.2,243.1,1.3,0.0,1.1,-0.93,2019-09-08 20:43:15
1.2,242.9,1.5,0.0,1.2,-0.93,2019-09-08 20:44:15
1.2,242.1,1.3,0.0,1.1,-0.92,2019-09-08 20:45:16
1.2,242.6,0.8,0.0,1.2,-0.92,2019-09-08 20:46:16
1.3,242.8,-1.5,0.0,1.2,-0.91,2019-09-08 20:47:16
1.3,242.9,1.0,0.0,1.3,-0.92,2019-09-08 20:48:16
0.8,244.2,-2.0,0.0,0.8,-0.91,2019-09-08 20:50:16
0.7000000000000001,244.4,-2.1,0.0,0.7000000000000001,-0.92,2019-09-08 20:51:16
0.7000000000000001,243.9,-1.2,0.0,0.7000000000000001,-0.91,2019-09-08 20:52:16
0.7000000000000001,243.4,-1.8,0.0,0.7000000000000001,-0.92,2019-09-08 20:53:16
0.7000000000000001,243.1,-1.5,0.0,0.7000000000000001,-0.92,2019-09-08 20:54:16
0.8,243.6,-1.9,0.0,0.8,-0.92,2019-09-08 20:55:16
0.8,242.7,1.2,0.0,0.8,-0.91,2019-09-08 20:56:15
1.2,244.6,-2.0,0.0,1.2,0.99,2019-09-08 20:57:15
1.1,244.1,0.5,0.0,1.2,0.99,2019-09-08 20:58:16
1.1,244.5,1.3,0.0,1.2,-0.99,2019-09-08 20:59:15
0.8,245.2,-1.0,0.0,0.8,-0.85,2019-09-08 21:00:15
0.8,244.2,2.0,0.0,0.8,-0.84,2019-09-08 21:01:16
0.8,245.2,-2.0,0.0,0.8,-0.84,2019-09-08 21:02:15
0.8,243.3,2.1,0.0,0.7000000000000001,-0.85,2019-09-08 21:03:15
0.8,244.0,-1.3,0.0,0.7000000000000001,-0.84,2019-09-08 21:04:16
0.8,245.1,1.0,0.0,0.8,-0.84,2019-09-08 21:05:15
0.8,245.4,-1.5,0.0,0.8,-0.8300000000000001,2019-09-08 21:06:16
0.8,245.0,0.9,0.0,0.8,-0.84,2019-09-08 21:07:16
0.8,244.5,1.1,0.0,0.8,-0.84,2019-09-08 21:08:15
0.9,245.5,-1.8,0.0,0.9,-0.84,2019-09-08 21:09:16
0.9,244.1,1.3,0.0,0.9,-0.8300000000000001,2019-09-08 21:10:16
0.8,244.9,0.5,0.0,0.8,-0.4,2019-09-08 21:11:16
0.8,244.6,1.5,0.0,0.8,-0.41000000000000003,2019-09-08 21:12:17
0.8,245.9,-2.2,0.0,0.8,-0.42,2019-09-08 21:13:16
0.8,246.1,0.5,0.0,0.8,-0.42,2019-09-08 21:14:16
0.9,246.1,-1.8,0.0,0.8,-0.42,2019-09-08 21:15:16
0.9,244.4,1.6,0.0,0.8,-0.43,2019-09-08 21:16:16
0.9,244.8,1.3,0.0,0.9,-0.43,2019-09-08 21:17:16
0.9,245.5,-1.0,0.0,0.8,-0.43,2019-09-08 21:18:16
0.9,244.3,1.3,0.0,0.8,-0.42,2019-09-08 21:19:15
0.9,245.5,-2.0,0.0,0.9,-0.43,2019-09-08 21:20:15
0.9,244.1,1.5,0.0,0.9,-0.43,2019-09-08 21:21:16
1.0,244.5,1.1,0.0,1.0,-0.91,2019-09-08 21:22:16
0.9,245.3,-1.5,0.0,0.9,-0.9,2019-09-08 21:23:15
0.9,245.6,-1.1,0.0,0.9,-0.9,2019-09-08 21:24:15
0.9,245.4,1.1,0.0,0.9,-0.9,2019-09-08 21:25:16
1.3,244.8,1.5,0.2,1.3,-0.99,2019-09-08 21:26:16
1.3,243.2,2.8,0.0,1.3,-0.99,2019-09-08 21:27:17
1.3,242.1,1.6,0.0,1.3,-0.99,2019-09-08 21:28:16
1.3,243.1,-1.3,0.0,1.3,-0.99,2019-09-08 21:29:15
1.3,243.4,-2.9,0.0,1.3,-0.99,2019-09-08 21:30:15
1.3,243.1,1.0,0.0,1.3,-0.98,2019-09-08 21:31:16
1.3,243.0,1.0,0.0,1.3,-0.99,2019-09-08 21:32:16
1.3,243.3,-1.3,0.0,1.3,-0.99,2019-09-08 21:33:16
1.3,243.0,1.1,0.0,1.2,-0.99,2019-09-08 21:34:15
1.3,240.2,3.3,0.0,1.2,-0.99,2019-09-08 21:35:15
1.3,241.2,-1.3,0.0,1.2,-0.99,2019-09-08 21:36:16
1.3,242.0,-1.3,0.0,1.2,-0.99,2019-09-08 21:37:16
0.9,241.6,1.3,0.0,0.8,-0.8300000000000001,2019-09-08 21:38:16
1.0,241.4,1.2,0.0,0.8,-0.8300000000000001,2019-09-08 21:39:16
0.9,242.5,-1.3,0.0,0.8,-0.8300000000000001,2019-09-08 21:40:16
1.0,242.1,1.8,0.0,0.9,-0.8300000000000001,2019-09-08 21:41:16
1.0,243.6,-1.5,0.0,0.9,-0.8300000000000001,2019-09-08 21:42:16
0.9,242.7,1.9,0.0,0.9,-0.8300000000000001,2019-09-08 21:43:16
1.5,243.2,-1.5,0.0,1.4,-0.8300000000000001,2019-09-08 21:44:16
