,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
700,1.2,246.0,-1.3,0.0,1.2,-0.93,2019-10-04 21:47:21
701,1.2,245.6,-1.1,0.0,1.2,-0.93,2019-10-04 21:48:22
702,1.2,245.4,-1.2,0.0,1.2,-0.93,2019-10-04 21:49:22
703,1.2,245.9,-1.6,0.0,1.2,-0.93,2019-10-04 21:50:21
704,1.2,245.9,-1.2,0.0,1.2,-0.93,2019-10-04 21:51:21
705,1.2,245.7,-1.3,0.0,1.2,-0.93,2019-10-04 21:52:22
706,1.2,245.9,-1.6,0.0,1.2,-0.93,2019-10-04 21:53:21
707,1.2,245.9,1.3,0.0,1.2,-0.93,2019-10-04 21:54:21
708,1.2,245.7,0.8,0.0,1.2,-0.93,2019-10-04 21:55:21
709,1.2,245.5,1.0,0.0,1.2,-0.93,2019-10-04 21:56:22
710,1.2,245.5,1.1,0.0,1.2,-0.93,2019-10-04 21:57:21
711,1.2,246.8,-2.3,0.3,1.3,-0.9,2019-10-04 21:58:21
712,1.2,247.2,-1.3,0.0,1.3,-0.9,2019-10-04 21:59:22
713,1.2,245.0,2.6,0.0,1.3,-0.9,2019-10-04 22:00:22
714,1.2,244.0,2.3,0.0,1.3,-0.9,2019-10-04 22:01:22
715,0.8,244.7,1.1,0.0,0.8,-0.84,2019-10-04 22:02:22
716,0.8,243.1,2.0,0.0,0.8,-0.84,2019-10-04 22:03:22
717,0.8,245.4,-2.2,0.0,0.8,-0.89,2019-10-04 22:04:22
718,0.8,244.1,0.8,0.0,0.8,-0.89,2019-10-04 22:05:21
719,0.8,244.2,0.9,0.0,0.9,-0.91,2019-10-04 22:06:23
720,0.8,244.6,0.5,0.0,0.8,-0.9,2019-10-04 22:07:22
721,0.8,244.6,0.8,0.0,0.9,-0.89,2019-10-04 22:08:21
722,0.9,242.3,2.3,0.0,0.9,-0.89,2019-10-04 22:09:21
723,0.8,241.2,1.9,0.0,0.9,-0.89,2019-10-04 22:10:23
724,0.9,241.9,-1.4,0.0,0.9,-0.89,2019-10-04 22:11:21
725,0.9,241.7,1.5,0.0,0.9,-0.89,2019-10-04 22:12:22
726,0.8,241.9,0.5,0.0,0.9,-0.89,2019-10-04 22:13:22
727,0.8,242.3,-1.3,0.0,0.9,-0.89,2019-10-04 22:14:22
728,0.8,243.3,-1.5,0.0,0.8,-0.88,2019-10-04 22:15:22
729,0.8,242.8,0.8,0.0,0.8,-0.87,2019-10-04 22:16:22
730,0.8,242.2,1.5,0.0,0.8,-0.88,2019-10-04 22:17:22
731,0.8,242.4,-1.1,0.0,0.8,-0.88,2019-10-04 22:18:22
732,1.2,242.3,1.1,0.7,1.2,0.99,2019-10-04 22:19:22
733,1.1,242.2,0.6,0.0,1.2,0.99,2019-10-04 22:20:22
734,1.1,241.9,0.8,0.0,1.2,0.99,2019-10-04 22:21:22
735,1.2,241.6,1.0,0.0,1.2,0.98,2019-10-04 22:22:22
736,1.2,241.7,1.3,0.0,1.2,0.99,2019-10-04 22:23:21
737,1.2,242.9,-1.6,0.0,1.2,0.98,2019-10-04 22:24:21
738,1.2,242.6,1.0,0.0,1.2,0.99,2019-10-04 22:25:22
739,1.1,242.5,-1.0,0.0,1.2,0.98,2019-10-04 22:26:21
740,1.2,242.6,0.5,0.0,1.2,0.98,2019-10-04 22:27:23
741,1.1,242.5,-1.3,0.0,1.2,0.98,2019-10-04 22:28:22
742,1.1,241.5,1.3,0.0,1.2,0.99,2019-10-04 22:29:23
743,0.7,242.5,-1.5,0.0,0.7,-0.92,2019-10-04 22:30:22
744,0.7,242.9,-1.4,0.0,0.7,-0.91,2019-10-04 22:31:21
745,0.7,242.5,0.6,0.0,0.7,-0.92,2019-10-04 22:32:21
746,0.7,242.6,-1.3,0.0,0.7,-0.92,2019-10-04 22:33:22
747,0.7,242.9,-1.3,0.0,0.7,-0.92,2019-10-04 22:34:22
748,0.7,243.1,-2.0,0.0,0.7,-0.92,2019-10-04 22:35:21
749,0.7,242.6,1.3,0.0,0.7,-0.91,2019-10-04 22:36:22
750,0.7,242.4,0.6,0.0,0.7,-0.91,2019-10-04 22:37:21
751,0.7,243.6,-1.8,0.0,0.7,-0.92,2019-10-04 22:38:22
752,0.7,242.5,1.5,0.0,0.7,-0.91,2019-10-04 22:39:22
753,0.7,242.4,0.8,0.0,0.6,-0.92,2019-10-04 22:40:22
754,0.7,242.3,1.1,0.0,0.6,-0.92,2019-10-04 22:41:22
755,0.7,242.2,0.9,0.0,0.7,-0.92,2019-10-04 22:42:22
756,0.7,242.0,1.1,0.0,0.7,-0.92,2019-10-04 22:43:22
757,0.7,242.1,0.8,0.0,0.7,-0.92,2019-10-04 22:44:22
758,0.6,242.2,1.2,0.0,0.6,-0.27,2019-10-04 22:45:21
759,0.6,242.4,0.8,0.0,0.6,-0.27,2019-10-04 22:46:21
760,0.6,242.2,1.4,0.0,0.6,-0.26,2019-10-04 22:47:21
761,0.6,242.3,1.3,0.0,0.6,-0.27,2019-10-04 22:48:21
762,0.7,242.1,1.6,0.0,0.7,-0.86,2019-10-04 22:51:22
763,0.7,241.9,0.8,0.0,0.7,-0.87,2019-10-04 22:52:22
764,0.7,241.9,1.3,0.0,0.7,-0.87,2019-10-04 22:53:22
765,0.7,242.1,1.8,0.0,0.7,-0.86,2019-10-04 22:54:22
766,0.7,241.1,1.8,0.0,0.7,-0.86,2019-10-04 22:55:22
767,0.7,243.2,-2.3,0.0,0.7,-0.86,2019-10-04 22:56:22
768,0.8,241.8,1.1,0.0,0.7,-0.86,2019-10-04 22:57:22
769,0.7,241.8,0.8,0.0,0.7,-0.86,2019-10-04 22:58:22
770,0.7,241.8,0.8,0.0,0.7,-0.86,2019-10-04 22:59:21
771,0.7,241.9,1.0,0.0,0.7,-0.86,2019-10-04 23:00:22
772,0.7,241.7,1.2,0.0,0.7,-0.85,2019-10-04 23:01:22
773,0.7,242.7,-2.5,0.0,0.6,-0.87,2019-10-04 23:02:22
774,0.7,242.2,1.2,0.0,0.6,-0.86,2019-10-04 23:03:22
775,0.7,242.9,-1.4,0.0,0.7,-0.86,2019-10-04 23:04:22
776,0.7,241.8,1.5,0.0,0.7,-0.86,2019-10-04 23:05:22
777,1.2,242.1,1.8,0.1,1.2,0.98,2019-10-04 23:06:22
778,1.1,242.7,-1.0,0.0,1.1,0.98,2019-10-04 23:07:25
779,1.1,243.1,-1.1,0.0,1.1,0.98,2019-10-04 23:08:22
780,1.1,243.5,-1.3,0.0,1.1,0.99,2019-10-04 23:09:22
781,1.1,243.9,0.5,0.0,1.2,0.98,2019-10-04 23:10:23
782,1.1,244.7,-1.7,0.0,1.2,0.98,2019-10-04 23:11:22
783,1.1,245.2,-1.5,0.0,1.2,0.98,2019-10-04 23:12:22
784,0.7,244.2,1.7,0.0,0.7,-0.92,2019-10-04 23:13:22
785,0.7,244.5,-1.1,0.0,0.7,-0.92,2019-10-04 23:14:21
786,0.7,244.3,0.6,0.0,0.7,-0.92,2019-10-04 23:15:22
787,0.7,244.4,-1.0,0.0,0.7,-0.91,2019-10-04 23:16:22
788,0.7,243.3,1.8,0.0,0.7,-0.91,2019-10-04 23:17:22
789,0.7,243.4,0.8,0.0,0.7,-0.92,2019-10-04 23:18:21
790,0.7,243.8,0.3,0.0,0.7,-0.92,2019-10-04 23:19:22
791,0.7,243.7,1.0,0.0,0.7,-0.91,2019-10-04 23:20:22
792,0.7,243.7,-1.3,0.0,0.7,-0.92,2019-10-04 23:21:22
793,0.7,243.4,1.0,0.0,0.7,-0.92,2019-10-04 23:22:22
794,0.7,243.7,1.1,0.0,0.7,-0.92,2019-10-04 23:23:23
795,0.7,244.4,-1.4,0.0,0.7,-0.92,2019-10-04 23:24:23
796,0.7,244.3,-1.6,0.0,0.8,-0.92,2019-10-04 23:25:21
797,0.7,243.5,1.1,0.0,0.7,-0.92,2019-10-04 23:26:21
798,0.7,244.0,-1.0,0.0,0.7,-0.92,2019-10-04 23:27:22
799,0.7,243.9,1.1,0.0,0.7,-0.91,2019-10-04 23:28:22
800,0.6,244.7,-1.2,0.0,0.7,-0.26,2019-10-04 23:29:21
801,0.6,244.8,-1.3,0.0,0.7,-0.26,2019-10-04 23:30:22
802,0.6,244.4,1.2,0.0,0.7,-0.28,2019-10-04 23:31:22
803,0.6,244.5,-1.3,0.0,0.6,-0.27,2019-10-04 23:32:22
804,0.6,244.6,-1.9,0.0,0.6,-0.27,2019-10-04 23:33:22
805,0.6,244.2,0.9,0.0,0.6,-0.27,2019-10-04 23:34:22
806,0.7,243.5,1.9,0.3,0.8,-0.87,2019-10-04 23:35:22
807,0.7,245.1,-1.4,0.0,0.8,-0.86,2019-10-04 23:36:22
808,0.7,244.2,1.1,0.0,0.8,-0.86,2019-10-04 23:37:23
809,0.7,245.3,-1.6,0.0,0.8,-0.86,2019-10-04 23:38:22
810,0.7,245.0,1.1,0.0,0.7,-0.86,2019-10-04 23:39:22
811,0.7,244.3,1.1,0.0,0.7,-0.86,2019-10-04 23:40:22
812,0.7,245.1,-1.3,0.0,0.7,-0.86,2019-10-04 23:41:22
813,0.7,244.3,1.1,0.0,0.7,-0.86,2019-10-04 23:42:22
814,0.7,244.8,1.1,0.0,0.7,-0.85,2019-10-04 23:43:22
815,0.7,244.7,1.1,0.0,0.7,-0.86,2019-10-04 23:44:22
816,0.7,245.5,-1.0,0.0,0.7,-0.85,2019-10-04 23:45:22
817,0.7,244.6,1.5,0.0,0.7,-0.86,2019-10-04 23:46:22
818,0.7,245.6,-1.3,0.0,0.7,-0.85,2019-10-04 23:47:21
819,0.7,244.8,1.5,0.0,0.7,-0.86,2019-10-04 23:48:22
820,0.7,245.6,-1.5,0.0,0.7,-0.86,2019-10-04 23:49:22
821,1.2,245.8,-1.5,0.0,1.2,0.99,2019-10-04 23:50:21
822,1.1,245.0,0.6,0.0,1.1,0.98,2019-10-04 23:51:23
823,1.1,245.4,-1.0,0.0,1.1,0.99,2019-10-04 23:52:21
824,1.1,244.4,1.1,0.0,1.1,0.99,2019-10-04 23:53:22
825,2.7,245.1,-1.6,0.0,2.7,-0.98,2019-10-04 23:54:21
826,2.7,244.6,0.6,0.0,2.6,-0.99,2019-10-04 23:55:21
827,2.7,245.2,-1.2,0.0,2.6,-0.99,2019-10-04 23:56:22
828,2.2,245.0,1.1,0.0,2.2,-0.95,2019-10-04 23:57:21
829,2.3,245.9,-1.6,0.0,2.2,-0.95,2019-10-04 23:58:22
830,2.3,244.7,1.6,0.0,2.2,-0.95,2019-10-04 23:59:22
831,2.3,246.1,-1.1,0.0,2.2,-0.95,2019-10-05 00:00:22
832,2.3,246.1,-1.0,0.0,2.2,-0.95,2019-10-05 00:01:22
833,2.3,245.7,0.9,0.0,2.3,-0.95,2019-10-05 00:02:21
834,2.3,245.9,0.6,0.0,2.2,-0.95,2019-10-05 00:03:21
835,0.6,245.5,1.3,0.0,0.6,-0.27,2019-10-05 00:04:22
836,0.6,246.7,-1.1,0.0,0.6,-0.26,2019-10-05 00:05:21
837,0.6,246.1,1.3,0.0,0.6,-0.26,2019-10-05 00:06:21
838,0.6,244.9,2.3,0.0,0.6,-0.27,2019-10-05 00:07:22
839,0.7,243.8,1.1,0.0,0.6,-0.29,2019-10-05 00:08:21
840,0.6,244.2,0.8,0.0,0.6,-0.27,2019-10-05 00:09:22
841,0.6,244.1,-1.1,0.0,0.6,-0.27,2019-10-05 00:10:23
842,0.6,243.9,1.0,0.0,0.6,-0.27,2019-10-05 00:11:22
843,0.6,243.7,1.5,0.0,0.5,-0.26,2019-10-05 00:12:22
844,0.6,243.6,1.3,0.0,0.6,-0.26,2019-10-05 00:13:22
845,0.6,244.2,1.7,0.0,0.6,-0.27,2019-10-05 00:14:22
846,0.6,243.7,2.4,0.0,0.6,-0.26,2019-10-05 00:15:22
847,0.6,244.5,1.3,0.0,0.6,-0.26,2019-10-05 00:16:21
848,0.6,243.8,1.1,0.0,0.6,-0.26,2019-10-05 00:17:22
849,0.6,244.6,-1.3,0.0,0.6,-0.27,2019-10-05 00:18:22
850,0.8,243.9,-1.0,0.3,0.8,-0.93,2019-10-05 00:19:21
851,1.2,244.4,-1.8,0.0,1.2,0.98,2019-10-05 00:20:22
852,1.2,243.6,1.5,0.0,1.2,0.98,2019-10-05 00:21:22
853,1.2,243.8,0.8,0.0,1.2,0.98,2019-10-05 00:22:22
854,1.2,243.9,1.0,0.0,1.2,0.98,2019-10-05 00:23:21
855,1.2,242.9,2.1,0.0,1.2,0.98,2019-10-05 00:24:22
856,1.2,244.4,-1.9,0.0,1.2,0.98,2019-10-05 00:25:22
857,1.2,243.6,1.3,0.0,1.2,0.99,2019-10-05 00:26:22
858,1.2,243.5,1.1,0.0,1.2,0.98,2019-10-05 00:27:21
859,1.1,243.0,2.1,0.0,1.2,0.99,2019-10-05 00:28:22
860,1.1,243.4,1.1,0.0,1.2,0.99,2019-10-05 00:29:21
861,1.1,244.4,-1.4,0.0,1.2,0.98,2019-10-05 00:30:22
862,1.1,242.9,1.5,0.0,1.2,0.99,2019-10-05 00:31:22
863,1.2,243.9,-1.1,0.0,1.2,0.98,2019-10-05 00:32:22
864,1.1,244.2,-1.2,0.0,1.2,0.98,2019-10-05 00:33:21
865,1.1,244.5,-1.1,0.0,1.1,0.98,2019-10-05 00:34:22
866,1.2,244.1,0.8,0.0,1.2,0.98,2019-10-05 00:35:21
867,1.1,244.3,1.0,0.0,1.1,0.98,2019-10-05 00:36:22
868,1.1,245.0,1.1,0.0,1.1,0.98,2019-10-05 00:37:23
869,1.1,245.2,1.3,0.0,1.1,0.98,2019-10-05 00:38:22
870,1.1,244.8,1.1,0.0,1.1,0.99,2019-10-05 00:39:22
871,1.1,246.2,-1.8,0.0,1.1,0.98,2019-10-05 00:40:22
872,1.1,244.4,1.5,0.0,1.1,0.98,2019-10-05 00:41:22
873,1.1,244.9,1.0,0.0,1.1,0.98,2019-10-05 00:42:21
874,1.1,244.9,0.8,0.0,1.1,0.99,2019-10-05 00:43:22
875,1.2,243.9,1.2,0.0,1.1,0.99,2019-10-05 00:44:21
876,1.1,243.8,1.0,0.0,1.1,0.99,2019-10-05 00:45:22
877,1.1,244.4,-1.3,0.0,1.1,0.98,2019-10-05 00:46:22
878,1.6,245.1,-1.6,0.0,1.6,-0.98,2019-10-05 00:47:22
879,1.6,244.6,-1.3,0.0,1.6,-0.98,2019-10-05 00:48:22
880,1.6,244.1,0.8,0.0,1.6,-0.98,2019-10-05 00:50:22
881,1.6,243.5,1.6,0.0,1.6,-0.98,2019-10-05 00:51:22
882,1.6,244.0,1.0,0.0,1.6,-0.98,2019-10-05 00:52:22
883,1.5,244.5,-1.5,0.0,1.6,-0.98,2019-10-05 00:53:22
884,1.5,243.2,2.2,0.0,1.5,-0.98,2019-10-05 00:54:22
885,1.6,244.4,-1.3,0.0,1.6,-0.98,2019-10-05 00:55:22
886,1.5,243.8,1.5,0.0,1.5,-0.98,2019-10-05 00:56:21
887,1.5,244.4,-1.4,0.0,1.5,-0.98,2019-10-05 00:57:22
888,1.6,245.1,-1.3,0.0,1.6,-0.98,2019-10-05 00:58:21
889,1.5,244.3,1.1,0.0,1.5,-0.98,2019-10-05 00:59:21
890,1.5,244.0,1.0,0.0,1.5,-0.98,2019-10-05 01:00:22
891,1.5,244.0,-1.3,0.0,1.6,-0.98,2019-10-05 01:01:22
892,1.6,243.0,1.4,0.0,1.5,-0.98,2019-10-05 01:02:22
893,1.5,243.5,-1.1,0.0,1.5,-0.98,2019-10-05 01:03:22
894,1.5,243.2,0.9,0.0,1.5,-0.98,2019-10-05 01:04:21
895,1.5,243.1,-1.1,0.0,1.5,-0.98,2019-10-05 01:05:22
896,1.5,242.7,1.0,0.0,1.5,-0.98,2019-10-05 01:06:22
897,1.5,242.3,1.5,0.0,1.5,-0.98,2019-10-05 01:07:22
898,1.5,243.6,-1.5,0.0,1.5,-0.98,2019-10-05 01:08:22
899,1.5,243.3,-1.1,0.0,1.5,-0.98,2019-10-05 01:09:22
900,1.5,243.4,-1.1,0.0,1.5,-0.98,2019-10-05 01:10:23
901,1.5,242.9,1.2,0.0,1.5,-0.98,2019-10-05 01:11:21
902,1.5,242.9,1.0,0.0,1.6,-0.98,2019-10-05 01:12:22
903,1.5,243.0,1.6,0.0,1.6,-0.98,2019-10-05 01:13:21
904,0.7,243.6,0.6,0.0,0.7,-0.92,2019-10-05 01:14:21
905,0.7,243.6,0.6,0.0,0.7,-0.92,2019-10-05 01:15:22
906,0.7,244.9,-1.7,0.0,0.7,-0.91,2019-10-05 01:16:22
907,0.7,243.6,1.3,0.0,0.7,-0.92,2019-10-05 01:17:22
908,0.7,244.0,0.4,0.0,0.7,-0.92,2019-10-05 01:18:21
909,0.7,243.3,1.6,0.0,0.7,-0.92,2019-10-05 01:19:21
910,1.9,243.6,1.0,0.0,1.9,0.98,2019-10-05 01:20:22
911,1.2,243.9,-1.5,0.0,1.3,0.99,2019-10-05 01:21:22
912,1.3,243.2,1.1,0.0,1.3,0.98,2019-10-05 01:22:22
913,1.3,243.0,1.1,0.0,1.3,0.99,2019-10-05 01:23:22
914,1.3,243.4,0.5,0.0,1.3,0.99,2019-10-05 01:24:22
915,1.2,242.8,1.3,0.0,1.3,0.98,2019-10-05 01:25:21
916,1.2,244.1,-1.8,0.0,1.3,0.98,2019-10-05 01:26:22
917,1.2,243.9,-1.4,0.0,1.3,0.98,2019-10-05 01:27:23
918,1.2,243.1,0.8,0.0,1.3,0.99,2019-10-05 01:28:21
919,1.2,242.1,1.3,0.0,1.2,0.99,2019-10-05 01:29:23
920,1.2,242.9,0.8,0.0,1.3,0.99,2019-10-05 01:30:22
921,1.2,242.9,0.7,0.0,1.3,0.99,2019-10-05 01:31:21
922,1.2,241.4,2.0,0.0,1.3,0.99,2019-10-05 01:32:22
923,1.2,242.1,0.8,0.0,1.3,0.99,2019-10-05 01:33:22
924,1.2,241.8,1.1,0.0,1.3,0.99,2019-10-05 01:34:22
925,1.2,242.3,-1.0,0.0,1.2,0.99,2019-10-05 01:35:22
926,1.2,242.4,0.6,0.0,1.2,0.99,2019-10-05 01:36:22
927,1.2,242.6,-1.1,0.0,1.2,0.99,2019-10-05 01:37:21
928,0.8,242.9,-1.3,0.0,0.8,-0.88,2019-10-05 01:38:22
929,0.8,242.4,0.7,0.0,0.8,-0.87,2019-10-05 01:39:22
930,0.8,243.6,-1.6,0.0,0.8,-0.87,2019-10-05 01:40:22
931,0.8,242.5,1.3,0.0,0.8,-0.87,2019-10-05 01:41:21
932,0.8,242.4,1.0,0.0,0.8,-0.87,2019-10-05 01:42:22
933,0.8,242.4,1.0,0.0,0.8,-0.87,2019-10-05 01:43:22
934,0.8,243.3,0.3,0.0,0.8,-0.87,2019-10-05 01:44:22
935,0.8,242.8,0.8,0.0,0.8,-0.87,2019-10-05 01:45:22
936,0.8,243.4,-1.4,0.0,0.8,-0.87,2019-10-05 01:46:22
937,0.8,243.1,0.6,0.0,0.8,-0.87,2019-10-05 01:47:22
938,0.7,243.1,0.5,0.0,0.8,-0.87,2019-10-05 01:48:22
939,0.7,242.7,1.0,0.0,0.7,-0.86,2019-10-05 01:49:22
940,0.7,242.3,1.3,0.0,0.7,-0.86,2019-10-05 01:50:22
941,0.7,242.1,1.8,0.0,0.7,-0.86,2019-10-05 01:51:21
942,0.7,244.0,-2.0,0.0,0.8,-0.87,2019-10-05 01:52:22
943,0.8,242.3,2.1,0.0,0.8,-0.87,2019-10-05 01:53:22
944,0.7,243.4,-1.2,0.0,0.7,-0.86,2019-10-05 01:54:22
945,0.8,244.4,-1.7,0.0,0.8,-0.86,2019-10-05 01:55:22
946,0.7,244.1,-1.0,0.0,0.8,-0.86,2019-10-05 01:56:22
947,0.7,243.6,1.5,0.0,0.7,-0.86,2019-10-05 01:57:21
948,0.8,243.7,1.3,0.0,0.8,-0.86,2019-10-05 01:58:22
949,0.8,244.0,-1.1,0.0,0.8,-0.86,2019-10-05 01:59:21
950,0.7,244.3,-1.3,0.0,0.7,-0.86,2019-10-05 02:00:22
951,1.2,243.5,1.1,0.3,1.2,0.98,2019-10-05 02:01:22
952,1.1,244.0,0.9,0.0,1.2,0.98,2019-10-05 02:02:22
953,0.7,244.1,1.0,0.0,0.7,-0.92,2019-10-05 02:03:22
954,0.7,245.4,-1.7,0.0,0.7,-0.92,2019-10-05 02:04:22
955,0.7,244.8,1.8,0.0,0.7,-0.92,2019-10-05 02:05:22
956,0.7,245.6,-1.4,0.0,0.7,-0.92,2019-10-05 02:06:22
957,0.7,244.3,1.3,0.0,0.7,-0.92,2019-10-05 02:07:21
958,0.7,244.2,1.2,0.0,0.7,-0.93,2019-10-05 02:08:22
959,0.7,244.1,1.0,0.0,0.7,-0.93,2019-10-05 02:09:22
960,0.7,244.0,1.3,0.0,0.7,-0.91,2019-10-05 02:10:22
961,0.7,244.6,0.3,0.0,0.7,-0.92,2019-10-05 02:11:22
962,0.7,244.4,1.0,0.0,0.7,-0.92,2019-10-05 02:12:22
963,0.7,244.5,1.1,0.0,0.7,-0.92,2019-10-05 02:13:21
964,0.7,244.9,-1.2,0.0,0.7,-0.92,2019-10-05 02:14:21
965,0.7,244.7,-1.0,0.0,0.7,-0.92,2019-10-05 02:15:22
966,0.7,245.1,-1.3,0.0,0.7,-0.92,2019-10-05 02:16:22
967,0.7,244.8,0.8,0.0,0.7,-0.92,2019-10-05 02:17:21
968,0.7,244.7,0.8,0.0,0.7,-0.92,2019-10-05 02:18:22
969,0.7,244.6,1.5,0.0,0.7,-0.92,2019-10-05 02:19:22
970,0.7,243.4,2.0,0.0,0.7,-0.92,2019-10-05 02:20:22
971,0.7,243.8,-1.6,0.0,0.7,-0.92,2019-10-05 02:21:22
972,0.7,242.5,1.1,0.0,0.7,-0.92,2019-10-05 02:22:21
973,0.7,242.4,1.5,0.0,0.7,-0.92,2019-10-05 02:23:22
974,0.7,242.4,1.0,0.0,0.7,-0.92,2019-10-05 02:24:22
975,0.7,242.6,1.0,0.0,0.7,-0.92,2019-10-05 02:25:21
976,1.1,243.2,-1.3,0.3,1.1,0.99,2019-10-05 02:26:22
977,1.1,243.0,-1.1,0.0,1.1,0.98,2019-10-05 02:27:22
978,1.1,243.2,-1.0,0.0,1.1,0.98,2019-10-05 02:28:21
979,1.1,242.7,-1.1,0.0,1.1,0.99,2019-10-05 02:29:21
980,1.1,244.8,-3.3,0.0,1.1,0.99,2019-10-05 02:30:22
981,1.1,245.1,1.0,0.0,1.1,0.98,2019-10-05 02:31:22
982,0.7,244.8,-1.0,0.0,0.8,-0.84,2019-10-05 02:32:22
983,0.7,245.3,-1.5,0.0,0.8,-0.86,2019-10-05 02:33:22
984,0.7,244.9,0.5,0.0,0.8,-0.85,2019-10-05 02:34:22
985,0.7,245.1,-1.1,0.0,0.8,-0.85,2019-10-05 02:35:22
986,0.7,244.1,1.6,0.0,0.7,-0.85,2019-10-05 02:36:21
987,0.7,244.6,0.8,0.0,0.7,-0.85,2019-10-05 02:37:22
988,0.7,245.1,-1.3,0.0,0.8,-0.86,2019-10-05 02:38:22
989,0.7,244.7,-1.0,0.0,0.8,-0.86,2019-10-05 02:39:21
990,0.7,245.4,-1.5,0.0,0.8,-0.85,2019-10-05 02:40:22
991,0.7,244.5,1.0,0.0,0.8,-0.85,2019-10-05 02:41:21
992,0.7,244.5,0.3,0.0,0.8,-0.84,2019-10-05 02:42:21
993,0.7,244.7,-1.3,0.0,0.8,-0.86,2019-10-05 02:43:22
994,0.7,244.5,0.5,0.0,0.8,-0.85,2019-10-05 02:44:21
995,0.7,247.5,-3.0,0.0,0.8,-0.85,2019-10-05 02:45:22
996,0.6,247.2,1.0,0.0,0.6,-0.27,2019-10-05 02:46:22
997,0.6,247.2,1.0,0.0,0.6,-0.26,2019-10-05 02:47:22
998,0.6,247.2,1.0,0.0,0.6,-0.26,2019-10-05 02:48:22
999,0.6,247.9,1.0,0.0,0.6,-0.26,2019-10-05 02:50:22
1000,0.6,247.8,1.0,0.0,0.6,-0.27,2019-10-05 02:51:21
1001,0.6,248.0,1.0,0.0,0.6,-0.27,2019-10-05 02:52:22
1002,0.6,247.9,0.8,0.0,0.6,-0.26,2019-10-05 02:53:22
1003,0.6,247.7,0.5,0.0,0.6,-0.26,2019-10-05 02:54:22
1004,0.8,244.8,3.6,0.1,0.8,-0.94,2019-10-05 02:55:22
1005,0.7,245.2,0.9,0.0,0.7,-0.92,2019-10-05 02:56:21
1006,0.7,245.6,0.6,0.0,0.7,-0.92,2019-10-05 02:57:22
1007,0.7,245.7,0.7,0.0,0.7,-0.92,2019-10-05 02:58:22
1008,0.7,245.5,-1.3,0.0,0.7,-0.93,2019-10-05 02:59:22
1009,0.7,245.7,-1.2,0.0,0.7,-0.93,2019-10-05 03:00:22
1010,0.7,244.7,1.5,0.0,0.7,-0.91,2019-10-05 03:01:22
1011,0.7,245.2,0.7,0.0,0.7,-0.93,2019-10-05 03:02:22
1012,0.7,244.6,1.3,0.0,0.7,-0.92,2019-10-05 03:03:22
1013,0.7,244.9,1.1,0.0,0.7,-0.92,2019-10-05 03:04:22
1014,0.7,245.8,-1.1,0.0,0.7,-0.92,2019-10-05 03:05:22
1015,0.7,245.2,0.7,0.0,0.7,-0.92,2019-10-05 03:06:21
1016,0.7,245.2,-1.0,0.0,0.7,-0.92,2019-10-05 03:07:22
1017,0.7,245.7,-1.2,0.0,0.7,-0.92,2019-10-05 03:08:21
1018,0.7,245.2,0.4,0.0,0.7,-0.92,2019-10-05 03:09:21
1019,0.7,244.7,0.9,0.0,0.7,-0.92,2019-10-05 03:10:22
1020,0.7,245.4,-1.2,0.0,0.7,-0.92,2019-10-05 03:11:22
1021,1.1,245.2,-1.1,0.0,1.1,0.98,2019-10-05 03:12:22
1022,1.1,244.7,0.8,0.0,1.2,0.98,2019-10-05 03:13:22
1023,0.7,244.9,0.7,0.0,0.7,-0.85,2019-10-05 03:14:21
1024,0.7,244.9,1.0,0.0,0.7,-0.85,2019-10-05 03:15:22
1025,0.7,245.4,1.0,0.0,0.8,-0.85,2019-10-05 03:16:22
1026,0.7,245.7,-1.0,0.0,0.7,-0.85,2019-10-05 03:17:21
1027,0.7,246.3,-1.5,0.0,0.7,-0.85,2019-10-05 03:18:22
1028,0.7,246.1,-1.0,0.0,0.7,-0.85,2019-10-05 03:19:21
1029,0.7,245.3,1.1,0.0,0.7,-0.85,2019-10-05 03:20:22
1030,0.7,244.8,1.3,0.0,0.7,-0.85,2019-10-05 03:21:22
1031,0.7,245.4,-1.6,0.0,0.7,-0.85,2019-10-05 03:22:22
1032,0.7,244.9,1.1,0.0,0.7,-0.85,2019-10-05 03:23:21
1033,0.7,245.6,-1.3,0.0,0.7,-0.85,2019-10-05 03:24:22
1034,0.7,245.3,0.8,0.0,0.7,-0.85,2019-10-05 03:25:22
1035,0.7,245.2,1.3,0.0,0.7,-0.85,2019-10-05 03:26:21
1036,0.7,245.5,1.1,0.0,0.7,-0.85,2019-10-05 03:27:21
1037,0.7,245.3,1.3,0.0,0.8,-0.85,2019-10-05 03:28:22
1038,0.7,245.3,0.6,0.0,0.7,-0.85,2019-10-05 03:29:22
1039,0.7,245.1,-1.3,0.0,0.7,-0.85,2019-10-05 03:30:22
1040,0.6,245.2,0.4,0.0,0.7,-0.27,2019-10-05 03:31:22
1041,0.6,245.1,0.5,0.0,0.7,-0.28,2019-10-05 03:32:21
1042,0.6,244.7,1.4,0.0,0.7,-0.25,2019-10-05 03:33:22
1043,0.6,246.0,-1.1,0.0,0.7,-0.27,2019-10-05 03:34:22
1044,0.6,244.9,1.3,0.0,0.7,-0.27,2019-10-05 03:35:21
1045,0.8,244.6,-1.0,0.6,0.8,-0.94,2019-10-05 03:36:21
