,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
1178,1.3,242.7,0.7,0.0,0.0,0.02,2019-04-16 06:29:42
1179,1.3,242.6,0.5,0.0,0.0,0.02,2019-04-16 06:30:42
1180,1.3,242.7,1.0,0.0,0.0,0.01,2019-04-16 06:31:42
1181,1.3,243.9,1.0,0.0,0.0,0.01,2019-04-16 06:32:41
1182,1.3,243.8,-1.1,0.0,0.0,0.0,2019-04-16 06:33:41
1183,1.3,244.1,-1.0,0.0,0.0,0.0,2019-04-16 06:34:42
1184,1.3,243.3,1.6,0.0,0.0,-0.01,2019-04-16 06:35:41
1185,1.3,244.1,-1.4,0.0,0.0,-0.01,2019-04-16 06:36:42
1186,1.3,242.7,-4.2,0.0,0.0,-0.02,2019-04-16 06:37:41
1187,1.3,242.5,0.5,0.0,0.0,0.01,2019-04-16 06:39:42
1188,1.3,242.2,-1.0,0.0,0.0,0.01,2019-04-16 06:40:42
1189,1.4,242.1,0.8,0.0,0.0,0.03,2019-04-16 06:41:41
1190,1.4,243.0,-1.6,0.0,0.0,0.02,2019-04-16 06:42:41
1191,1.4,242.5,0.8,0.0,0.0,0.02,2019-04-16 06:43:43
1192,1.4,242.3,-1.0,0.0,0.0,0.02,2019-04-16 06:44:42
1193,1.4,242.7,-1.0,0.0,0.0,0.0,2019-04-16 06:45:42
1194,1.4,242.3,0.8,0.0,0.0,-0.01,2019-04-16 06:46:41
1195,1.4,244.2,-2.6,0.0,0.0,-0.03,2019-04-16 06:47:41
1196,1.4,244.8,-1.8,0.0,0.0,-0.01,2019-04-16 06:48:42
1197,1.4,243.4,1.1,0.0,0.0,0.0,2019-04-16 06:49:43
1198,1.4,243.7,-1.0,0.0,0.0,0.0,2019-04-16 06:50:42
1199,1.4,244.0,-1.3,0.0,0.0,0.0,2019-04-16 06:51:41
1200,-1.4,243.5,0.5,0.0,0.0,-0.11,2019-04-16 06:52:41
1201,-1.9,244.2,-1.5,0.0,0.0,-0.61,2019-04-16 06:53:42
1202,-1.9,244.8,-1.0,0.0,0.0,-0.63,2019-04-16 06:54:42
1203,-2.0,244.8,-1.3,0.0,0.0,-0.66,2019-04-16 06:55:43
1204,-1.6,244.6,1.0,0.0,0.0,-0.43,2019-04-16 06:56:43
1205,-1.6,244.0,1.1,0.0,0.0,-0.36,2019-04-16 06:57:41
1206,-1.7,244.5,0.4,0.0,0.0,-0.55,2019-04-16 06:58:42
1207,-2.4,245.0,-1.0,0.0,0.0,-0.8,2019-04-16 06:59:42
1208,-2.9,244.7,1.0,0.0,0.0,-0.86,2019-04-16 07:00:42
1209,-2.5,244.3,1.1,0.0,0.0,-0.81,2019-04-16 07:01:42
1210,-1.6,243.3,-2.0,0.0,0.0,-0.47,2019-04-16 07:02:41
1211,-1.6,243.1,0.8,0.0,0.0,-0.48,2019-04-16 07:03:42
1212,-1.5,242.8,1.1,0.0,0.0,-0.43,2019-04-16 07:04:42
1213,-1.5,243.5,-1.0,0.0,0.0,-0.43,2019-04-16 07:05:42
1214,-1.6,244.8,-1.8,0.0,0.0,-0.44,2019-04-16 07:06:42
1215,-1.6,244.5,-1.0,0.0,0.0,-0.45,2019-04-16 07:07:42
1216,-1.6,243.2,2.2,0.0,0.0,-0.49,2019-04-16 07:08:41
1217,-1.7,244.1,1.0,0.0,0.0,-0.55,2019-04-16 07:09:42
1218,-1.9,244.0,1.5,0.0,0.0,-0.69,2019-04-16 07:10:42
1219,-2.4,244.6,-1.1,0.0,0.0,-0.8,2019-04-16 07:11:41
1220,-2.7,244.4,0.8,0.0,0.0,-0.85,2019-04-16 07:12:41
1221,-2.6,244.5,-1.3,0.0,0.0,-0.84,2019-04-16 07:13:43
1222,-3.6,244.8,-1.1,0.0,0.0,-0.91,2019-04-16 07:14:42
1223,-3.5,244.7,1.4,0.9,0.0,-0.91,2019-04-16 07:15:42
1224,-3.2,245.2,-1.3,0.9,0.0,-0.89,2019-04-16 07:16:41
1225,-4.5,244.7,0.9,0.9,0.0,-0.95,2019-04-16 07:17:41
1226,-4.6,245.4,0.2,0.9,0.0,-0.95,2019-04-16 07:18:41
1227,-4.5,244.9,0.8,0.9,0.0,-0.94,2019-04-16 07:19:46
1228,-4.4,244.4,0.7,0.9,0.0,-0.94,2019-04-16 07:20:41
1229,-4.4,244.1,1.3,0.9,0.0,-0.94,2019-04-16 07:21:43
1230,-4.5,244.6,0.8,0.9,0.0,-0.94,2019-04-16 07:22:42
1231,-4.5,244.7,-1.0,0.9,0.0,-0.94,2019-04-16 07:23:41
1232,-4.6,244.4,1.0,0.9,0.0,-0.95,2019-04-16 07:24:41
1233,-4.5,243.9,1.1,0.9,0.0,-0.94,2019-04-16 07:25:42
1234,-4.5,243.1,-2.1,0.9,0.0,-0.94,2019-04-16 07:26:42
1235,-4.5,244.6,-1.1,0.9,0.0,-0.94,2019-04-16 07:27:42
1236,-4.4,245.1,-1.5,0.9,0.0,-0.94,2019-04-16 07:28:43
1237,-2.6,243.6,1.3,0.9,0.0,-0.83,2019-04-16 07:29:41
1238,-2.1,244.3,-1.8,0.9,0.0,-0.73,2019-04-16 07:30:41
1239,-3.3,244.1,-1.1,0.9,0.0,-0.9,2019-04-16 07:31:42
1240,-4.6,244.6,-1.0,0.9,0.0,-0.95,2019-04-16 07:32:42
1241,-4.6,244.7,1.0,0.9,0.0,-0.95,2019-04-16 07:33:42
1242,-4.6,245.2,0.5,0.9,0.0,-0.95,2019-04-16 07:34:42
1243,-4.4,244.8,1.3,0.9,0.0,-0.94,2019-04-16 07:35:42
1244,-3.8,244.9,1.0,0.9,0.0,-0.92,2019-04-16 07:36:41
1245,-4.1,245.1,0.8,0.9,0.0,-0.93,2019-04-16 07:37:41
1246,-4.8,245.4,0.7,0.9,0.0,-0.95,2019-04-16 07:38:42
1247,-3.6,244.7,1.2,0.9,0.0,-0.91,2019-04-16 07:39:42
1248,-4.2,244.6,-1.1,0.9,0.0,-0.94,2019-04-16 07:40:41
1249,-5.0,244.8,0.5,0.9,0.0,-0.96,2019-04-16 07:41:41
1250,-5.1,243.9,1.5,0.9,0.0,-0.96,2019-04-16 07:42:42
1251,-5.1,244.4,0.6,0.9,0.0,-0.96,2019-04-16 07:43:41
1252,-5.2,243.4,1.5,0.9,0.0,-0.96,2019-04-16 07:44:42
1253,-4.8,244.5,-1.3,0.9,0.0,-0.95,2019-04-16 07:45:41
1254,-5.0,244.4,1.0,0.9,0.0,-0.96,2019-04-16 07:46:42
1255,-5.1,244.9,1.2,0.9,0.0,-0.96,2019-04-16 07:47:42
1256,-5.2,246.1,1.5,0.9,0.0,-0.96,2019-04-16 07:48:42
1257,-5.3,247.1,0.8,0.9,0.0,-0.96,2019-04-16 07:49:41
1258,-5.1,247.4,-1.4,0.9,0.0,-0.96,2019-04-16 07:50:41
1259,-5.2,247.9,-1.4,0.9,0.0,-0.96,2019-04-16 07:51:42
1260,-5.4,248.4,-1.4,0.9,0.0,-0.96,2019-04-16 07:52:42
1261,-3.2,247.7,1.0,0.9,0.0,-0.89,2019-04-16 07:53:42
1262,-4.7,247.5,-1.3,0.9,0.0,-0.95,2019-04-16 07:54:42
1263,-5.3,247.5,0.4,0.9,0.0,-0.96,2019-04-16 07:55:43
1264,-3.8,247.1,0.8,0.9,0.0,-0.92,2019-04-16 07:56:42
1265,-5.3,247.8,-1.3,0.9,0.0,-0.96,2019-04-16 07:57:42
1266,-5.7,246.9,1.5,0.9,0.0,-0.96,2019-04-16 07:58:42
1267,-5.7,245.1,2.6,0.9,0.0,-0.96,2019-04-16 07:59:42
1268,-5.8,246.2,-1.8,0.9,0.0,-0.97,2019-04-16 08:00:42
1269,-4.4,244.7,1.9,0.9,0.0,-0.94,2019-04-16 08:01:42
1270,-5.7,245.2,-1.1,0.9,0.0,-0.96,2019-04-16 08:02:42
1271,-5.8,244.9,-1.3,0.9,0.0,-0.96,2019-04-16 08:03:42
1272,-5.7,244.3,1.1,0.9,0.0,-0.96,2019-04-16 08:04:41
1273,-5.8,245.0,-1.3,0.9,0.0,-0.97,2019-04-16 08:05:41
1274,-5.8,245.1,0.8,0.9,0.0,-0.96,2019-04-16 08:06:41
1275,-5.6,244.6,1.0,0.9,0.0,-0.96,2019-04-16 08:07:41
1276,-5.9,245.1,0.5,0.9,0.0,-0.97,2019-04-16 08:08:41
1277,-5.9,244.6,-1.0,0.9,0.0,-0.96,2019-04-16 08:09:42
1278,-6.0,245.1,-1.6,0.9,0.0,-0.97,2019-04-16 08:10:41
1279,-6.0,244.5,0.9,0.9,0.0,-0.97,2019-04-16 08:11:42
1280,-5.6,244.8,-1.1,0.9,0.0,-0.96,2019-04-16 08:12:41
1281,-5.8,245.4,-1.2,0.9,0.0,-0.96,2019-04-16 08:13:42
1282,-6.1,244.6,-1.0,0.9,0.0,-0.97,2019-04-16 08:14:41
1283,-6.1,244.6,0.8,0.0,0.0,-0.97,2019-04-16 08:15:43
1284,-6.1,243.7,1.6,0.0,0.0,-0.97,2019-04-16 08:16:41
1285,-6.2,243.8,-5.0,0.0,0.0,-0.97,2019-04-16 08:17:42
1286,-6.1,244.2,1.2,0.0,0.0,-0.97,2019-04-16 08:18:41
1287,-6.2,244.5,-1.1,0.0,0.0,-0.97,2019-04-16 08:19:41
1288,-6.3,243.7,1.1,0.0,0.0,-0.97,2019-04-16 08:20:41
1289,-6.3,244.0,0.9,0.0,0.0,-0.97,2019-04-16 08:21:42
1290,-6.3,244.4,-1.4,0.0,0.0,-0.97,2019-04-16 08:22:41
1291,-6.5,244.5,0.6,0.0,0.0,-0.97,2019-04-16 08:23:42
1292,-6.5,244.9,0.5,0.0,0.0,-0.97,2019-04-16 08:24:42
1293,-6.5,245.1,-1.1,0.0,0.0,-0.97,2019-04-16 08:25:41
1294,-6.6,244.4,0.7,0.0,0.0,-0.97,2019-04-16 08:26:41
1295,-6.7,246.6,-2.6,0.0,0.0,-0.97,2019-04-16 08:27:42
1296,-6.7,247.2,-2.0,0.0,0.0,-0.97,2019-04-16 08:28:43
1297,-6.8,246.7,1.0,0.0,0.0,-0.97,2019-04-16 08:29:42
1298,-6.9,244.8,2.1,0.0,0.0,-0.98,2019-04-16 08:30:42
1299,-6.9,244.4,0.6,0.0,0.0,-0.97,2019-04-16 08:31:42
1300,-6.9,245.6,-1.6,0.0,0.0,-0.97,2019-04-16 08:32:42
1301,-7.1,245.9,1.1,0.0,0.0,-0.98,2019-04-16 08:33:41
1302,-7.1,245.8,-1.0,0.0,0.0,-0.98,2019-04-16 08:34:47
1303,-7.0,245.9,0.3,0.0,0.0,-0.98,2019-04-16 08:35:42
1304,-7.1,247.2,-1.5,0.0,0.0,-0.97,2019-04-16 08:36:42
1305,-7.1,246.4,1.0,0.0,0.0,-0.98,2019-04-16 08:37:41
1306,-6.6,246.4,-1.1,0.0,0.0,-0.97,2019-04-16 08:39:41
1307,-7.2,246.6,-1.1,0.0,0.0,-0.98,2019-04-16 08:40:41
1308,-7.0,245.8,2.0,0.0,0.0,-0.97,2019-04-16 08:41:43
1309,-7.1,247.0,-1.5,0.0,0.0,-0.98,2019-04-16 08:42:41
1310,-7.0,246.4,1.0,0.0,0.0,-0.97,2019-04-16 08:43:41
1311,-7.0,246.4,0.6,0.0,0.0,-0.97,2019-04-16 08:44:41
1312,-6.6,245.9,1.0,0.0,0.0,-0.97,2019-04-16 08:45:42
1313,-6.6,246.7,-1.0,0.0,0.0,-0.97,2019-04-16 08:46:41
1314,-6.8,246.3,0.6,0.0,0.0,-0.97,2019-04-16 08:47:42
1315,-5.8,245.6,1.5,0.0,0.0,-0.96,2019-04-16 08:48:42
1316,-6.2,246.1,0.5,0.0,0.0,-0.97,2019-04-16 08:49:41
1317,-6.3,246.8,-1.8,0.0,0.0,-0.97,2019-04-16 08:50:40
1318,-5.6,246.0,-2.0,0.0,0.0,-0.96,2019-04-16 08:51:42
1319,-4.6,246.0,0.6,0.0,0.0,-0.94,2019-04-16 08:52:42
1320,-3.7,246.8,-1.6,0.3,0.0,-0.91,2019-04-16 08:53:42
1321,-7.5,247.9,-2.6,0.3,0.0,-0.98,2019-04-16 08:54:42
1322,-4.8,246.0,1.6,0.3,0.0,-0.95,2019-04-16 08:55:42
1323,-6.7,247.0,-2.0,0.3,0.0,-0.97,2019-04-16 08:56:41
1324,-8.3,247.1,1.0,0.3,0.0,-0.98,2019-04-16 08:57:42
1325,-8.1,247.5,1.0,0.3,0.0,-0.98,2019-04-16 08:58:42
1326,-7.9,247.7,-1.0,0.3,0.0,-0.98,2019-04-16 08:59:41
1327,-7.9,247.4,-1.0,0.3,0.0,-0.98,2019-04-16 09:00:41
1328,-6.3,246.3,1.1,0.3,0.0,-0.97,2019-04-16 09:01:42
1329,-2.1,244.5,2.3,0.3,0.0,-0.75,2019-04-16 09:02:40
1330,-5.6,245.9,-2.1,0.1,0.0,-0.96,2019-04-16 09:03:41
1331,-8.0,247.1,-1.1,0.1,0.0,-0.98,2019-04-16 09:04:42
1332,-7.8,247.8,-1.1,0.1,0.0,-0.98,2019-04-16 09:05:42
1333,-8.2,246.3,1.8,0.1,0.0,-0.98,2019-04-16 09:06:42
1334,-8.0,246.5,-1.3,0.1,0.0,-0.98,2019-04-16 09:07:41
1335,-8.1,245.6,1.0,0.1,0.0,-0.98,2019-04-16 09:08:42
1336,-7.6,245.9,0.5,0.1,0.0,-0.98,2019-04-16 09:09:42
1337,-7.7,245.6,1.0,0.1,0.0,-0.98,2019-04-16 09:10:41
1338,-7.7,245.7,0.4,0.1,0.0,-0.98,2019-04-16 09:11:42
1339,-6.2,245.0,1.3,0.1,0.0,-0.97,2019-04-16 09:12:42
1340,-4.9,244.0,1.1,0.1,0.0,-0.95,2019-04-16 09:13:42
1341,-7.6,245.3,1.1,0.1,0.0,-0.98,2019-04-16 09:14:41
1342,-6.5,245.9,1.0,0.1,0.0,-0.97,2019-04-16 09:15:41
1343,-7.5,246.4,1.0,0.1,0.0,-0.98,2019-04-16 09:16:42
1344,-8.1,247.3,-1.6,0.1,0.0,-0.98,2019-04-16 09:17:42
1345,-7.4,247.1,-1.8,0.1,0.0,-0.98,2019-04-16 09:18:41
1346,-8.0,246.7,1.2,0.1,0.0,-0.98,2019-04-16 09:19:42
1347,-7.7,247.1,-1.3,0.1,0.0,-0.98,2019-04-16 09:20:42
1348,-8.0,247.8,-1.3,0.1,0.0,-0.98,2019-04-16 09:21:42
1349,-7.7,247.0,1.1,0.1,0.0,-0.98,2019-04-16 09:22:42
1350,-7.9,246.5,1.1,0.1,0.0,-0.98,2019-04-16 09:23:42
1351,-7.7,247.0,-2.3,0.1,0.0,-0.98,2019-04-16 09:24:41
1352,-7.9,245.2,1.6,0.1,0.0,-0.98,2019-04-16 09:25:41
1353,-7.8,245.6,0.8,0.1,0.0,-0.98,2019-04-16 09:26:42
1354,-8.0,245.6,0.8,0.1,0.0,-0.98,2019-04-16 09:27:42
1355,-6.3,244.9,1.5,0.1,0.0,-0.97,2019-04-16 09:28:42
1356,-8.3,245.6,0.6,0.1,0.0,-0.98,2019-04-16 09:29:42
1357,-7.8,245.7,-1.0,0.1,0.0,-0.98,2019-04-16 09:30:42
1358,-8.4,245.7,-1.7,0.1,0.0,-0.98,2019-04-16 09:31:42
1359,-8.6,246.2,-1.0,0.1,0.0,-0.98,2019-04-16 09:32:42
1360,-8.7,246.1,0.6,0.1,0.0,-0.98,2019-04-16 09:33:42
1361,-9.0,246.8,-1.1,0.1,0.0,-0.98,2019-04-16 09:34:42
1362,-9.1,246.7,-1.2,0.1,0.0,-0.98,2019-04-16 09:35:41
1363,-8.0,246.6,1.0,0.1,0.0,-0.98,2019-04-16 09:36:41
1364,-4.9,245.4,1.5,0.1,0.0,-0.95,2019-04-16 09:37:42
1365,-3.8,246.2,-1.8,0.1,0.0,-0.91,2019-04-16 09:38:42
1366,-4.0,247.1,-1.1,0.1,0.0,-0.92,2019-04-16 09:39:41
1367,-4.4,246.6,0.8,0.1,0.0,-0.94,2019-04-16 09:40:42
1368,-4.1,246.8,-1.1,0.1,0.0,-0.93,2019-04-16 09:41:42
1369,-4.0,246.6,-1.1,0.1,0.0,-0.93,2019-04-16 09:42:43
1370,-4.0,245.5,1.6,0.1,0.0,-0.93,2019-04-16 09:43:42
1371,-4.4,245.3,1.1,0.1,0.0,-0.94,2019-04-16 09:44:41
1372,-3.5,245.4,-1.1,0.1,0.0,-0.91,2019-04-16 09:45:43
1373,-3.5,246.0,-2.0,0.1,0.0,-0.91,2019-04-16 09:46:41
1374,-3.7,246.5,-1.0,0.1,0.0,-0.92,2019-04-16 09:47:43
1375,-4.0,246.6,-1.3,0.1,0.0,-0.93,2019-04-16 09:48:41
1376,-4.3,247.4,-1.6,0.1,0.0,-0.94,2019-04-16 09:49:41
1377,-4.2,247.1,-1.1,0.1,0.0,-0.94,2019-04-16 09:50:42
1378,-4.6,246.6,1.0,0.1,0.0,-0.94,2019-04-16 09:51:42
1379,-5.1,246.5,-1.6,0.1,0.0,-0.95,2019-04-16 09:52:42
1380,-10.5,249.5,-3.1,0.1,0.0,-0.98,2019-04-16 09:53:42
1381,-6.4,248.6,2.0,0.1,0.0,-0.97,2019-04-16 09:54:41
1382,-10.5,249.9,-2.8,0.2,0.0,-0.98,2019-04-16 09:55:42
1383,-10.3,249.6,0.5,0.2,0.0,-0.98,2019-04-16 09:56:43
1384,-10.2,249.1,0.8,0.2,0.0,-0.98,2019-04-16 09:57:42
1385,-10.1,248.4,0.8,0.2,0.0,-0.98,2019-04-16 09:58:42
1386,-3.4,245.6,3.3,0.0,0.0,-0.89,2019-04-16 09:59:42
1387,-4.4,244.2,1.2,0.0,0.0,-0.94,2019-04-15 10:40:42
1388,-3.7,243.5,1.6,0.0,0.0,-0.92,2019-04-15 10:41:41
1389,-3.1,244.5,-1.0,0.0,0.0,-0.89,2019-04-15 10:42:42
1390,-2.5,244.3,0.6,0.0,0.0,-0.82,2019-04-15 10:43:43
1391,-2.5,243.6,1.3,0.0,0.0,-0.82,2019-04-15 10:44:42
1392,-2.6,244.5,-1.5,0.0,0.0,-0.84,2019-04-15 10:45:42
1393,-3.8,244.7,-1.3,0.0,0.0,-0.92,2019-04-15 10:46:41
1394,-2.9,244.0,1.0,0.0,0.0,-0.87,2019-04-15 10:47:42
1395,-3.1,244.8,-1.0,0.0,0.0,-0.88,2019-04-15 10:48:41
1396,-3.9,244.6,0.5,0.0,0.0,-0.92,2019-04-15 10:49:42
1397,-6.2,244.6,1.0,0.0,0.0,-0.97,2019-04-15 10:50:41
1398,-3.8,244.3,1.8,0.0,0.0,-0.92,2019-04-15 10:51:41
1399,-3.5,244.4,-1.2,0.0,0.0,-0.91,2019-04-15 10:52:41
1400,-5.7,245.0,-1.5,0.0,0.0,-0.96,2019-04-15 10:53:42
1401,-5.3,245.7,1.1,0.0,0.0,-0.96,2019-04-15 10:54:42
1402,-6.6,245.7,1.4,0.0,0.0,-0.97,2019-04-15 10:55:42
1403,-9.5,245.6,-1.3,0.0,0.0,-0.98,2019-04-15 10:56:41
1404,-8.5,246.3,-1.6,0.0,0.0,-0.98,2019-04-15 10:57:42
1405,-7.7,246.0,1.5,0.0,0.0,-0.98,2019-04-15 10:58:42
1406,-4.7,245.7,1.6,0.0,0.0,-0.95,2019-04-15 10:59:42
1407,-5.3,245.6,-1.6,0.0,0.0,-0.96,2019-04-15 11:00:42
1408,-9.2,246.6,-1.9,0.0,0.0,-0.98,2019-04-15 11:01:41
1409,-9.9,247.3,1.0,0.0,0.0,-0.98,2019-04-15 11:02:41
1410,-10.2,247.4,0.7,0.0,0.0,-0.98,2019-04-15 11:03:43
1411,-10.5,247.7,-1.1,0.0,0.0,-0.98,2019-04-15 11:04:42
1412,-10.6,247.4,-2.4,0.0,0.0,-0.99,2019-04-15 11:05:42
1413,-10.4,247.7,0.8,0.0,0.0,-0.98,2019-04-15 11:06:41
1414,-10.7,247.9,0.2,0.0,0.0,-0.99,2019-04-15 11:07:42
1415,-10.9,247.2,1.3,0.1,0.0,-0.99,2019-04-15 11:08:42
1416,-11.0,246.8,0.8,0.0,0.0,-0.99,2019-04-15 11:09:42
1417,-9.6,246.6,1.5,0.0,0.0,-0.98,2019-04-15 11:10:41
1418,-3.3,244.4,1.8,0.0,0.0,-0.89,2019-04-15 11:11:42
1419,-4.0,245.9,-1.7,0.0,0.0,-0.93,2019-04-15 11:12:42
1420,-3.1,244.8,1.1,0.0,0.0,-0.88,2019-04-15 11:13:41
1421,-3.1,244.8,1.0,0.0,0.0,-0.88,2019-04-15 11:14:42
1422,-8.2,245.7,1.0,0.0,0.0,-0.98,2019-04-15 11:15:42
1423,-11.3,247.2,-1.6,0.0,0.0,-0.99,2019-04-15 11:16:42
1424,-11.2,247.5,-1.5,0.0,0.0,-0.99,2019-04-15 11:17:42
1425,-11.1,247.2,1.0,0.0,0.0,-0.99,2019-04-15 11:18:41
1426,-11.1,247.1,1.0,0.0,0.0,-0.99,2019-04-15 11:19:43
1427,-8.1,246.1,2.3,0.0,0.0,-0.98,2019-04-15 11:20:42
1428,-4.3,244.3,2.6,0.0,0.0,-0.94,2019-04-15 11:21:42
1429,-3.5,244.0,1.1,0.0,0.0,-0.91,2019-04-15 11:22:42
1430,-3.6,242.7,1.8,0.0,0.0,-0.91,2019-04-15 11:23:42
1431,-4.0,243.0,0.8,0.0,0.0,-0.93,2019-04-15 11:24:41
1432,-4.2,243.8,0.5,0.0,0.0,-0.94,2019-04-15 11:25:42
1433,-4.4,243.6,-1.3,0.0,0.0,-0.94,2019-04-15 11:26:43
1434,-11.5,247.2,-4.2,0.0,0.0,-0.99,2019-04-15 11:27:42
1435,-4.0,244.2,3.7,0.0,0.0,-0.93,2019-04-15 11:28:42
1436,-4.2,243.7,0.9,0.0,0.0,-0.94,2019-04-15 11:29:42
1437,-4.8,245.4,-2.7,0.5,0.0,-0.95,2019-04-15 11:30:41
1438,-4.0,243.5,2.1,0.5,0.0,-0.93,2019-04-15 11:31:41
1439,-4.0,243.9,-1.4,0.5,0.0,-0.93,2019-04-15 11:32:42
1440,-3.9,243.5,0.6,0.5,0.0,-0.93,2019-04-15 11:33:42
1441,-3.8,243.9,0.1,0.5,0.0,-0.92,2019-04-15 11:34:42
1442,-3.7,243.3,0.8,0.5,0.0,-0.92,2019-04-15 11:35:42
1443,-3.9,245.3,-3.3,0.5,0.0,-0.92,2019-04-15 11:36:42
1444,-5.3,245.8,-1.3,0.5,0.0,-0.96,2019-04-15 11:37:42
1445,-5.2,245.3,1.3,0.5,0.0,-0.96,2019-04-15 11:38:41
1446,-8.4,245.9,-1.1,0.2,0.0,-0.98,2019-04-15 11:39:41
1447,-10.2,246.4,-1.0,0.2,0.0,-0.98,2019-04-15 11:40:41
1448,-9.4,246.9,0.5,0.2,0.0,-0.98,2019-04-15 11:41:41
1449,-10.5,247.0,-1.5,0.2,0.0,-0.99,2019-04-15 11:42:41
1450,-9.1,245.7,1.5,0.2,0.0,-0.98,2019-04-15 11:43:41
1451,-6.3,245.5,1.6,0.2,0.0,-0.97,2019-04-15 11:44:42
1452,-5.3,244.4,1.7,0.2,0.0,-0.96,2019-04-15 11:45:41
1453,-5.4,244.8,1.6,0.2,0.0,-0.96,2019-04-15 11:46:42
1454,-5.8,244.3,0.8,0.2,0.0,-0.97,2019-04-15 11:47:42
1455,-5.2,244.7,-1.0,0.2,0.0,-0.96,2019-04-15 11:48:42
1456,-4.8,244.0,0.9,0.2,0.0,-0.95,2019-04-15 11:49:42
1457,-3.2,243.0,1.8,0.2,0.0,-0.89,2019-04-15 11:50:42
1458,-3.2,243.1,-1.1,0.2,0.0,-0.89,2019-04-15 11:51:41
1459,-4.0,243.8,-1.8,0.2,0.0,-0.93,2019-04-15 11:52:42
1460,-8.4,246.1,-3.1,0.2,0.0,-0.98,2019-04-15 11:53:43
1461,-4.0,243.7,2.8,0.0,0.0,-0.93,2019-04-15 11:54:42
1462,-4.0,243.5,1.1,0.3,0.0,-0.93,2019-04-15 11:55:42
1463,-3.5,243.8,0.1,0.3,0.0,-0.91,2019-04-15 11:56:41
1464,-5.1,243.5,-1.5,0.3,0.0,-0.96,2019-04-15 11:57:42
1465,-3.1,242.5,1.0,0.3,0.0,-0.88,2019-04-15 11:58:42
1466,-3.0,243.1,0.6,0.3,0.0,-0.87,2019-04-15 11:59:42
1467,-2.9,243.4,0.1,0.3,0.0,-0.86,2019-04-15 12:00:42
1468,-2.7,242.7,0.6,0.3,0.0,-0.85,2019-04-15 12:01:43
1469,-2.5,242.4,1.1,0.3,0.0,-0.83,2019-04-15 12:02:42
1470,-2.5,242.4,0.7,0.3,0.0,-0.81,2019-04-15 12:03:42
1471,-2.5,242.4,0.7,0.3,0.0,-0.81,2019-04-15 12:04:42
1472,-2.5,242.6,-1.0,0.3,0.0,-0.82,2019-04-15 12:05:42
1473,-2.7,242.4,0.5,0.3,0.0,-0.85,2019-04-15 12:06:43
1474,-2.9,243.4,-1.2,0.3,0.0,-0.87,2019-04-15 12:07:41
1475,-3.2,243.2,-1.0,0.3,0.0,-0.89,2019-04-15 12:08:42
1476,-3.4,243.5,-1.0,0.3,0.0,-0.9,2019-04-15 12:09:42
1477,-3.6,243.6,-1.0,0.3,0.0,-0.91,2019-04-15 12:10:42
1478,-3.7,242.8,1.3,0.3,0.0,-0.92,2019-04-15 12:11:41
1479,-4.0,242.4,1.2,0.3,0.0,-0.93,2019-04-15 12:12:42
1480,-4.3,241.3,1.6,0.3,0.0,-0.94,2019-04-15 12:13:42
1481,-6.7,243.8,-2.0,0.1,0.0,-0.97,2019-04-15 12:14:42
1482,-4.2,243.3,1.3,0.1,0.0,-0.94,2019-04-15 12:15:41
1483,-3.5,243.2,0.6,0.1,0.0,-0.91,2019-04-15 12:16:42
1484,-3.3,243.3,0.6,0.1,0.0,-0.9,2019-04-15 12:17:42
1485,-3.3,243.2,0.8,0.1,0.0,-0.9,2019-04-15 12:18:42
1486,-3.5,242.3,1.5,0.1,0.0,-0.91,2019-04-15 12:19:42
1487,-3.8,243.2,-1.5,0.1,0.0,-0.93,2019-04-15 12:20:42
1488,-4.3,242.8,0.6,0.1,0.0,-0.94,2019-04-15 12:21:41
1489,-4.5,242.7,1.2,0.1,0.0,-0.95,2019-04-15 12:22:41
1490,-4.9,242.8,-1.3,0.1,0.0,-0.95,2019-04-15 12:23:41
1491,-5.5,243.7,-1.0,0.1,0.0,-0.96,2019-04-15 12:24:42
1492,-5.3,244.9,1.3,0.1,0.0,-0.96,2019-04-15 12:25:42
1493,-5.3,245.2,1.0,0.1,0.0,-0.96,2019-04-15 12:26:42
1494,-5.9,245.7,0.7,0.1,0.0,-0.97,2019-04-15 12:27:41
1495,-5.9,245.7,0.5,0.1,0.0,-0.97,2019-04-15 12:28:42
1496,-6.2,246.1,0.3,0.1,0.0,-0.97,2019-04-15 12:29:42
1497,-5.9,246.5,-1.0,0.1,0.0,-0.96,2019-04-15 12:30:42
1498,-5.9,245.9,0.5,0.1,0.0,-0.96,2019-04-15 12:31:43
1499,-3.1,243.6,2.0,0.1,0.0,-0.88,2019-04-15 12:32:42
1500,-3.1,244.2,0.4,0.1,0.0,-0.88,2019-04-15 12:33:42
1501,-4.1,244.6,-1.3,0.1,0.0,-0.93,2019-04-15 12:34:47
1502,-8.0,247.1,-2.4,0.1,0.0,-0.98,2019-04-15 12:35:42
1503,-9.2,247.2,0.6,0.1,0.0,-0.98,2019-04-15 12:36:41
1504,-11.2,248.4,-2.0,0.1,0.0,-0.99,2019-04-15 12:37:43
1505,-9.5,247.9,-1.7,0.1,0.0,-0.98,2019-04-15 12:39:42
1506,-11.2,248.3,-1.8,0.1,0.0,-0.99,2019-04-15 12:40:41
